movieId,rating_count,rating_mean
158,62,2.806451612903226
159,14,2.892857142857143
160,57,2.8771929824561404
161,103,3.6359223300970873
162,17,4.205882352941177
163,66,3.5606060606060606
164,14,3.3214285714285716
165,144,3.5555555555555554
166,3,2.8333333333333335
168,54,3.0833333333333335
169,10,2.4
170,35,3.2285714285714286
171,6,3.8333333333333335
172,53,2.6792452830188678
173,62,2.6693548387096775
174,10,2.7
175,20,3.975
176,13,4.3076923076923075
177,8,2.75
178,1,1.0
179,2,1.5
180,36,3.4027777777777777
181,17,2.264705882352941
183,2,3.5
184,2,3.5
185,112,3.0401785714285716
186,48,2.8229166666666665
187,4,4.125
188,12,3.4583333333333335
189,1,3.0
190,5,2.8
191,6,2.4166666666666665
193,35,2.4714285714285715
194,18,3.6666666666666665
195,10,3.1
196,45,2.6666666666666665
198,28,3.25
199,4,4.125
201,1,3.0
202,1,3.0
203,22,3.4318181818181817
204,30,2.716666666666667
205,9,3.1666666666666665
206,2,3.0
207,21,3.4285714285714284
208,115,2.9130434782608696
209,3,3.1666666666666665
210,4,3.0
211,2,3.5
212,3,3.0
213,6,3.8333333333333335
214,2,4.0
215,24,4.041666666666667
216,49,3.326530612244898
217,6,2.3333333333333335
218,14,3.4285714285714284
219,1,3.0
220,1,3.0
222,16,3.75
223,104,3.855769230769231
224,40,3.6125
225,52,3.5384615384615383
227,22,2.8636363636363638
228,3,2.3333333333333335
229,7,3.4285714285714284
230,24,3.3958333333333335
231,133,3.0601503759398496
232,14,3.892857142857143
233,12,3.5
234,17,2.588235294117647
235,70,3.6785714285714284
236,45,3.477777777777778
237,22,3.340909090909091
238,2,4.0
239,17,3.0
240,4,2.375
241,1,4.0
242,5,3.6
243,1,3.0
246,29,4.293103448275862
247,21,3.9285714285714284
248,17,3.176470588235294
249,18,3.7222222222222223
250,6,2.5
251,3,3.0
252,43,3.453488372093023
253,109,3.458715596330275
254,1,3.0
255,7,2.0714285714285716
256,35,2.8285714285714287
257,14,3.5
258,10,2.6
259,5,3.2
260,251,4.231075697211155
261,42,3.880952380952381
262,21,3.9047619047619047
263,1,4.0
265,33,3.9393939393939394
266,68,3.3970588235294117
267,17,2.9411764705882355
269,2,3.0
270,5,3.4
271,4,3.5
272,31,3.7580645161290325
273,28,2.9464285714285716
274,7,2.9285714285714284
275,6,2.0
276,22,3.25
277,38,3.223684210526316
278,2,1.5
279,2,3.0
280,13,4.076923076923077
281,14,3.7857142857142856
282,40,3.3375
283,3,3.6666666666666665
284,1,4.5
285,1,4.0
287,1,3.0
288,92,3.233695652173913
289,8,3.5625
290,14,4.035714285714286
291,3,2.3333333333333335
292,101,3.4257425742574257
293,133,4.018796992481203
294,2,3.0
295,1,3.0
296,307,4.197068403908795
298,1,2.0
299,4,4.0
300,81,3.5185185185185186
301,1,4.0
302,5,3.2
303,32,2.953125
304,3,3.6666666666666665
305,9,2.8333333333333335
306,16,4.21875
307,24,3.8958333333333335
308,20,4.025
310,1,3.0
311,1,3.0
312,9,1.4444444444444444
313,3,3.3333333333333335
314,16,3.75
315,38,3.0789473684210527
316,140,3.375
317,81,3.2037037037037037
318,317,4.429022082018927
319,20,3.6
320,1,3.0
321,2,4.0
322,10,3.55
324,1,4.0
325,7,2.5
326,3,4.0
327,34,2.823529411764706
328,10,3.15
329,108,3.3935185185185186
330,6,3.0
331,2,3.0
332,12,2.8333333333333335
333,50,3.78
334,5,4.2
335,2,3.5
336,1,3.0
337,77,3.7662337662337664
338,19,2.8421052631578947
339,98,3.4693877551020407
340,5,3.4
341,2,4.0
342,33,3.272727272727273
343,5,2.9
344,161,3.040372670807453
345,36,3.5972222222222223
346,6,3.5
347,6,3.5
348,30,3.5833333333333335
349,110,3.6045454545454545
350,57,3.3859649122807016
351,17,3.176470588235294
352,2,2.5
353,64,3.609375
354,6,3.3333333333333335
355,42,2.357142857142857
356,329,4.164133738601824
357,103,3.5194174757281553
358,9,2.6666666666666665
359,1,3.0
360,8,2.6875
361,17,3.0588235294117645
362,34,3.5294117647058822
363,2,4.0
364,172,3.941860465116279
365,4,3.25
366,12,2.9166666666666665
367,157,3.1847133757961785
368,74,3.5
369,2,4.0
370,58,3.060344827586207
371,21,3.3095238095238093
372,21,2.761904761904762
373,11,3.6363636363636362
374,25,2.2
376,40,3.25
377,171,3.5292397660818713
378,7,2.7857142857142856
379,21,2.5
380,178,3.497191011235955
381,11,3.8181818181818183
382,16,3.15625
383,21,3.0952380952380953
384,2,3.25
385,1,4.0
386,1,3.0
387,4,2.375
388,2,3.0
389,2,4.5
390,5,3.7
391,1,4.5
393,10,2.5
405,12,2.4166666666666665
406,1,3.0
407,8,3.4375
408,2,3.0
409,1,2.0
410,84,3.1011904761904763
412,15,3.5
413,26,2.7884615384615383
414,6,2.3333333333333335
415,16,2.53125
416,8,2.5
417,13,3.6923076923076925
418,2,3.0
419,20,2.675
420,59,2.7203389830508473
421,12,3.2083333333333335
422,5,3.2
423,10,2.85
424,3,1.8333333333333333
425,2,3.75
426,7,3.142857142857143
427,12,2.5416666666666665
428,18,3.7222222222222223
429,6,2.0
430,2,3.75
431,42,3.738095238095238
432,55,2.6454545454545455
433,8,2.75
434,101,3.0346534653465347
435,63,2.4206349206349205
436,7,2.5714285714285716
437,9,2.1666666666666665
438,7,2.7142857142857144
440,76,3.5460526315789473
441,42,3.9285714285714284
442,81,3.0925925925925926
444,6,2.3333333333333335
445,12,3.0
446,9,3.8333333333333335
448,8,3.625
449,1,1.0
450,7,3.0
451,1,4.0
452,3,3.0
453,5,2.8
454,101,3.5346534653465347
455,37,2.391891891891892
456,4,3.75
457,190,3.9921052631578946
458,5,2.8
459,6,2.25
460,3,2.6666666666666665
461,4,2.75
464,10,2.9
466,60,2.8666666666666667
467,1,5.0
468,22,3.2045454545454546
469,5,3.4
470,1,1.0
471,40,3.55
472,6,2.5833333333333335
473,7,1.8571428571428572
474,70,3.692857142857143
475,25,4.3
476,1,1.0
477,17,3.3823529411764706
478,1,2.5
479,4,2.25
480,238,3.75
481,19,3.1578947368421053
482,8,3.625
484,2,3.0
485,53,2.9339622641509435
486,3,3.0
487,4,2.5
488,1,3.0
489,11,2.8636363636363638
490,12,3.0
491,17,3.2941176470588234
492,14,3.75
493,12,3.6666666666666665
494,41,3.3780487804878048
495,1,5.0
496,1,5.0
497,43,3.813953488372093
499,2,2.5
500,144,3.388888888888889
501,6,3.6666666666666665
502,15,2.3666666666666667
504,2,3.0
505,7,2.2142857142857144
506,2,4.5
507,13,3.3846153846153846
508,66,3.6136363636363638
509,61,3.540983606557377
510,1,3.0
511,2,3.0
512,4,3.0
513,4,3.375
514,18,3.4166666666666665
515,24,3.6041666666666665
516,18,3.0555555555555554
517,9,3.2777777777777777
518,4,2.375
519,21,2.4047619047619047
520,69,3.130434782608696
521,3,3.1666666666666665
522,7,3.2857142857142856
523,4,3.5
524,34,3.485294117647059
526,1,4.0
527,220,4.225
528,3,2.3333333333333335
529,40,3.875
531,24,3.25
532,16,3.0
533,18,2.888888888888889
534,14,3.607142857142857
535,15,3.2666666666666666
536,3,3.3333333333333335
537,12,3.1666666666666665
538,12,3.5833333333333335
539,106,3.4716981132075473
540,18,2.6666666666666665
541,124,4.100806451612903
542,14,2.7857142857142856
543,41,3.317073170731707
544,8,2.4375
546,21,2.0
547,2,3.25
548,6,2.75
549,2,4.5
550,5,3.4
551,93,3.553763440860215
552,61,3.262295081967213
553,65,3.8153846153846156
555,65,3.8
556,6,3.3333333333333335
558,8,2.9375
562,23,3.5434782608695654
563,1,4.0
564,2,1.5
567,3,2.0
568,2,3.5
569,6,2.6666666666666665
573,1,3.5
574,4,3.25
575,16,2.65625
577,4,2.125
579,1,3.0
580,5,2.8
581,4,4.0
583,1,4.0
585,36,2.736111111111111
586,116,2.9956896551724137
587,115,3.4347826086956523
588,183,3.7923497267759565
589,224,3.970982142857143
590,164,3.8353658536585367
592,189,3.4285714285714284
593,279,4.161290322580645
594,77,3.616883116883117
595,146,3.7705479452054793
596,60,3.45
597,135,3.4851851851851854
599,11,3.8181818181818183
600,1,4.0
602,1,4.0
605,10,3.0
606,4,3.0
608,181,4.116022099447513
609,14,3.5714285714285716
610,33,3.5454545454545454
611,6,2.4166666666666665
612,6,2.5
613,8,3.1875
615,1,3.0
616,45,3.411111111111111
617,3,2.8333333333333335
618,1,3.0
619,5,2.6
626,1,5.0
627,6,3.3333333333333335
628,35,3.642857142857143
631,11,3.1818181818181817
632,1,4.0
633,1,5.0
634,4,2.25
635,2,3.0
636,1,3.0
637,33,3.0454545454545454
638,1,3.0
639,4,3.0
640,11,2.6818181818181817
645,2,3.5
647,29,3.3275862068965516
648,162,3.537037037037037
649,1,3.0
650,4,3.0
653,65,3.0923076923076924
656,5,3.0
661,49,3.4489795918367347
662,7,3.2857142857142856
663,12,3.2916666666666665
665,3,4.333333333333333
667,8,2.8125
668,2,4.25
670,2,4.75
671,36,3.486111111111111
673,53,2.707547169811321
674,9,3.1666666666666665
678,9,3.8333333333333335
679,1,4.0
680,4,4.125
685,2,4.0
688,9,2.3333333333333335
691,3,3.3333333333333335
692,4,2.0
694,11,2.9545454545454546
695,2,4.0
697,5,2.7
698,1,1.0
700,7,3.2142857142857144
703,2,2.0
704,7,2.5714285714285716
706,1,3.0
707,21,2.880952380952381
708,58,3.3879310344827585
709,11,3.090909090909091
710,8,2.5625
711,10,3.05
714,15,3.966666666666667
715,3,3.6666666666666665
718,4,4.125
719,35,2.842857142857143
720,27,4.092592592592593
722,1,4.0
724,31,3.032258064516129
725,5,2.5
726,1,3.0
728,10,3.5
731,3,3.3333333333333335
733,121,3.6404958677685952
735,7,3.9285714285714284
736,123,3.321138211382114
737,20,2.65
741,27,4.148148148148148
742,11,2.8181818181818183
743,29,2.5172413793103448
745,48,3.8958333333333335
747,3,3.3333333333333335
748,22,3.1136363636363638
750,97,4.268041237113402
757,1,4.0
759,2,3.5
760,2,4.25
761,19,2.789473684210526
762,41,2.4146341463414633
764,2,3.5
765,19,3.1578947368421053
766,4,3.5
773,1,3.5
775,1,3.0
778,102,4.03921568627451
779,2,4.0
780,202,3.4455445544554455
781,7,3.5
782,8,3.0
783,47,3.3297872340425534
784,54,2.8055555555555554
785,42,3.369047619047619
786,64,3.109375
788,82,2.731707317073171
790,1,2.0
791,1,4.0
795,2,3.5
798,12,2.7083333333333335
799,23,3.4565217391304346
800,19,4.157894736842105
801,11,3.1363636363636362
802,46,3.3369565217391304
803,1,4.0
804,8,3.25
805,35,3.657142857142857
806,1,1.5
808,2,3.5
809,9,2.3333333333333335
810,12,2.25
813,5,2.8
818,10,3.25
823,1,3.5
824,1,4.0
828,6,3.3333333333333335
829,9,2.6666666666666665
830,21,3.0714285714285716
832,37,3.3378378378378377
833,6,2.0
835,3,3.6666666666666665
836,17,2.8823529411764706
837,33,3.272727272727273
838,30,3.9166666666666665
839,15,2.8333333333333335
840,4,3.375
841,2,3.0
842,12,2.5416666666666665
848,7,3.2857142857142856
849,44,2.9204545454545454
851,6,2.8333333333333335
852,43,3.1744186046511627
858,192,4.2890625
861,9,3.8333333333333335
866,23,4.0
867,2,1.75
869,3,3.6666666666666665
870,2,1.0
875,1,3.5
876,1,5.0
879,4,3.0
880,27,2.740740740740741
881,5,2.1
882,1,2.0
885,2,2.5
886,6,2.6666666666666665
888,3,2.1666666666666665
889,1,4.0
891,5,3.8
892,13,3.5384615384615383
893,3,3.6666666666666665
896,2,2.5
897,2,3.75
898,29,4.310344827586207
899,47,4.074468085106383
900,12,3.7083333333333335
901,7,3.0
902,36,3.8472222222222223
903,60,4.025
904,84,4.261904761904762
905,14,4.321428571428571
906,7,4.142857142857143
907,2,3.5
908,57,4.184210526315789
909,27,3.962962962962963
910,50,4.01
911,13,3.8076923076923075
912,100,4.24
913,44,4.170454545454546
914,35,4.042857142857143
915,30,3.7666666666666666
916,26,4.0576923076923075
917,2,3.5
918,10,4.1
919,92,3.880434782608696
920,45,3.6444444444444444
921,9,3.388888888888889
922,27,4.333333333333333
923,69,4.043478260869565
924,109,3.8944954128440368
926,24,4.229166666666667
927,3,4.0
928,18,4.166666666666667
929,1,3.5
930,20,4.25
931,9,3.8333333333333335
932,8,3.9375
933,23,4.217391304347826
934,12,3.25
935,3,3.8333333333333335
936,6,4.0
937,2,3.5
938,6,3.25
940,8,4.0
941,2,3.75
942,6,4.333333333333333
943,7,3.9285714285714284
944,3,4.0
945,7,4.071428571428571
946,3,2.5
947,4,3.75
948,6,3.9166666666666665
949,6,3.9166666666666665
950,7,3.857142857142857
951,14,4.392857142857143
952,12,3.625
953,58,4.0344827586206895
954,18,4.083333333333333
955,18,3.861111111111111
956,1,4.0
959,1,3.5
961,1,4.0
963,1,3.0
965,11,4.045454545454546
968,28,3.75
969,34,3.9705882352941178
970,1,3.5
971,10,4.1
973,5,3.9
976,1,3.0
979,1,3.0
981,2,3.0
982,1,3.0
984,2,3.5
986,13,3.5384615384615383
987,1,3.0
988,2,3.0
990,5,2.9
991,11,3.3181818181818183
993,1,3.0
994,11,4.181818181818182
996,13,2.5
998,3,3.0
999,12,3.0416666666666665
1003,3,2.5
1004,6,3.0
1005,8,2.1875
1006,5,3.5
1007,10,2.6
1008,1,3.0
1009,9,3.0555555555555554
1010,9,3.0555555555555554
1011,8,2.9375
1012,9,3.4444444444444446
1013,12,3.2083333333333335
1014,5,2.9
1015,20,2.95
1016,5,2.9
1017,10,3.5
1018,6,2.4166666666666665
1019,17,3.4705882352941178
1020,37,3.081081081081081
1021,27,2.3333333333333335
1022,42,3.488095238095238
1023,13,3.6153846153846154
1024,6,3.6666666666666665
1025,25,3.58
1027,28,3.017857142857143
1028,71,3.887323943661972
1029,35,3.3857142857142857
1030,15,2.7666666666666666
1031,24,3.4791666666666665
1032,40,3.375
1033,20,3.575
1034,5,3.1
1035,64,3.9375
1036,145,3.8620689655172415
1037,24,2.7708333333333335
1040,1,3.0
1041,11,4.590909090909091
1042,42,3.2738095238095237
1043,5,2.4
1046,4,4.5
1047,33,3.3181818181818183
1049,21,3.4761904761904763
1050,5,3.9
1051,3,4.0
1053,1,3.0
1054,1,2.0
1055,2,1.5
1056,7,3.0714285714285716
1057,15,3.466666666666667
1059,36,3.7222222222222223
1060,36,3.6944444444444446
1061,29,3.6724137931034484
1064,13,3.1538461538461537
1066,4,4.5
1068,1,3.5
1073,119,3.8739495798319328
1077,28,3.75
1078,11,3.409090909090909
1079,71,3.9225352112676055
1080,89,3.9269662921348316
1081,12,3.5416666666666665
1082,6,3.5833333333333335
1083,6,3.3333333333333335
1084,35,4.071428571428571
1085,2,3.5
1086,25,4.1
1088,42,3.369047619047619
1089,131,4.202290076335878
1090,63,3.984126984126984
1091,21,2.5476190476190474
1092,47,3.1914893617021276
1093,37,3.4054054054054053
1094,42,3.4404761904761907
1095,15,3.6666666666666665
1096,10,4.05
1097,122,3.7663934426229506
1099,4,3.375
1100,19,2.710526315789474
1101,83,3.3012048192771086
1103,15,4.1
1104,20,4.475
1105,3,4.666666666666667
1107,2,2.0
1111,4,4.125
1112,2,4.5
1114,1,3.0
1116,1,4.0
1117,1,3.5
1119,1,3.0
1120,27,3.537037037037037
1121,1,4.0
1123,2,4.25
1124,13,3.6538461538461537
1125,24,3.6875
1126,6,2.8333333333333335
1127,62,3.475806451612903
1128,5,2.5
1129,39,3.448717948717949
1130,5,2.9
1131,11,4.090909090909091
1132,8,4.0625
1135,13,3.1153846153846154
1136,136,4.161764705882353
1137,1,4.0
1140,1,5.0
1144,1,4.0
1147,10,3.9
1148,56,4.035714285714286
1150,3,4.333333333333333
1151,2,5.0
1156,1,3.5
1161,3,3.6666666666666665
1162,1,3.0
1163,1,1.0
1167,2,3.5
1170,2,2.5
1171,17,3.3529411764705883
1172,34,4.161764705882353
1173,11,3.1363636363636362
1175,21,3.8333333333333335
1176,3,4.0
1177,6,4.0
1178,12,4.541666666666667
1179,27,3.6296296296296298
1180,1,3.0
1183,45,3.7111111111111112
1184,7,3.9285714285714284
1185,10,3.95
1186,23,3.5869565217391304
1187,5,3.6
1188,22,3.659090909090909
1189,11,4.0
1190,6,3.1666666666666665
1191,6,3.5
1192,5,4.5
1193,133,4.203007518796992
1194,11,3.590909090909091
1196,211,4.2156398104265405
1197,142,4.232394366197183
1198,200,4.2075
1199,59,4.177966101694915
1200,126,3.9642857142857144
1201,72,4.145833333333333
1202,7,3.857142857142857
1203,57,4.149122807017544
1204,45,4.3
1206,120,3.995833333333333
1207,58,4.120689655172414
1208,107,4.219626168224299
1209,18,4.305555555555555
1210,196,4.137755102040816
1211,13,3.8846153846153846
1212,24,4.229166666666667
1213,126,4.25
1214,146,3.969178082191781
1215,51,4.03921568627451
1216,11,3.4545454545454546
1217,15,4.433333333333334
1218,11,4.0
1219,83,4.036144578313253
1220,84,3.8095238095238093
1221,129,4.25968992248062
1222,102,4.098039215686274
1223,28,4.089285714285714
1224,19,4.0
1225,76,4.184210526315789
1226,6,3.5
1227,16,4.0625
1228,40,4.1875
1230,58,3.8706896551724137
1231,22,3.8636363636363638
1232,8,3.625
1233,40,4.2125
1234,64,3.9765625
1235,26,4.288461538461538
1236,3,4.333333333333333
1237,18,4.222222222222222
1238,9,4.055555555555555
1240,131,3.8969465648854964
1241,10,4.05
1242,41,4.170731707317073
1243,16,3.96875
1244,33,4.106060606060606
1245,20,4.225
1246,86,3.9593023255813953
1247,79,4.063291139240507
1248,17,4.264705882352941
1249,35,4.071428571428571
1250,45,4.122222222222222
1251,14,4.071428571428571
1252,59,4.211864406779661
1253,25,3.82
1254,16,3.65625
1255,6,3.0
1256,23,3.8043478260869565
1257,27,3.685185185185185
1258,109,4.08256880733945
1259,91,4.0054945054945055
1260,15,3.7333333333333334
1261,34,4.044117647058823
1262,43,4.127906976744186
1263,43,3.8255813953488373
1264,5,3.8
1265,143,3.944055944055944
1266,45,4.111111111111111
1267,30,4.25
1268,9,3.611111111111111
1269,29,3.8793103448275863
1270,171,4.038011695906433
1271,30,3.5
1272,33,4.121212121212121
1273,11,4.045454545454546
1274,39,3.7435897435897436
1275,48,3.7291666666666665
1276,57,4.271929824561403
1277,12,4.125
1278,69,3.9927536231884058
1279,8,4.125
1280,9,4.333333333333333
1281,15,4.133333333333334
1282,53,3.7830188679245285
1283,19,4.2105263157894735
1284,14,4.142857142857143
1285,41,3.731707317073171
1286,7,3.0714285714285716
1287,34,3.9411764705882355
1288,66,4.015151515151516
1289,11,3.8636363636363638
1290,10,3.35
1291,140,4.046428571428572
1292,20,3.95
1293,27,3.8333333333333335
1295,11,3.227272727272727
1296,17,3.7058823529411766
1297,20,3.675
1298,23,3.760869565217391
1299,28,4.017857142857143
1300,9,4.166666666666667
1301,13,3.8076923076923075
1302,56,3.517857142857143
1303,17,4.029411764705882
1304,62,3.943548387096774
1305,4,3.5
1306,5,2.7
1307,85,3.8588235294117648
1310,1,5.0
1312,2,2.5
1318,1,2.0
1320,47,3.148936170212766
1321,23,3.4130434782608696
1322,3,1.5
1323,3,1.6666666666666667
1324,3,1.1666666666666667
1325,2,1.25
1326,4,1.125
1327,15,2.6333333333333333
1328,2,0.75
1329,2,2.75
1330,4,1.5
1331,1,2.0
1332,3,3.6666666666666665
1333,44,3.602272727272727
1334,6,3.0
1335,1,1.0
1336,1,1.0
1337,1,4.5
1339,29,3.4655172413793105
1340,3,3.1666666666666665
1341,2,3.75
1342,11,2.5
1343,25,3.78
1344,14,3.9642857142857144
1345,36,3.3472222222222223
1346,8,2.8125
1347,27,3.0
1348,16,3.53125
1349,1,5.0
1350,22,3.8181818181818183
1351,3,2.3333333333333335
1352,2,2.25
1353,4,3.375
1354,7,4.071428571428571
1355,3,2.0
1356,91,3.879120879120879
1357,24,4.0
1358,47,3.8404255319148937
1359,18,2.861111111111111
1361,6,4.083333333333333
1363,5,3.5
1365,6,3.5833333333333335
1366,5,3.9
1367,47,3.074468085106383
1370,68,3.4044117647058822
1371,45,3.0444444444444443
1372,42,3.3452380952380953
1373,30,2.6666666666666665
1374,62,3.7661290322580645
1375,42,3.261904761904762
1376,43,3.4767441860465116
1377,60,3.025
1378,25,3.1
1379,11,3.0
1380,68,3.139705882352941
1381,19,2.0789473684210527
1382,4,1.875
1385,24,2.8541666666666665
1387,91,4.0054945054945055
1388,17,2.6176470588235294
1389,6,1.4166666666666667
1390,9,2.6666666666666665
1391,86,3.0930232558139537
1392,4,4.125
1393,85,3.5941176470588236
1394,58,3.9913793103448274
1395,5,3.0
1396,46,3.4782608695652173
1397,2,4.0
1398,1,2.5
1399,5,3.1
1401,3,3.3333333333333335
1405,31,2.935483870967742
1406,2,4.5
1407,70,3.2
1408,39,3.8333333333333335
1409,23,2.5
1411,16,4.0
1412,1,3.5
1413,2,4.25
1414,8,3.0
1415,2,2.5
1416,12,3.4166666666666665
1417,2,3.25
1419,2,4.25
1422,4,2.75
1423,1,4.0
1425,8,3.0
1426,1,1.0
1427,1,1.0
1428,2,3.0
1429,20,3.575
1430,3,3.0
1431,16,2.46875
1432,7,2.7142857142857144
1437,2,4.25
1438,24,2.625
1439,3,2.1666666666666665
1440,2,1.5
1441,19,3.473684210526316
1442,5,3.5
1445,7,2.142857142857143
1446,7,4.428571428571429
1447,4,3.375
1449,24,3.875
1453,3,1.8333333333333333
1454,6,3.75
1456,1,2.0
1457,12,3.0833333333333335
1458,1,4.0
1459,12,2.6666666666666665
1460,2,3.25
1461,8,2.3125
1464,17,3.264705882352941
1465,3,3.3333333333333335
1466,52,3.7403846153846154
1468,5,2.6
1473,1,4.0
1474,11,2.1363636363636362
1475,1,4.0
1476,26,3.5384615384615383
1477,1,4.0
1479,30,3.216666666666667
1480,11,3.3636363636363638
1483,11,3.090909090909091
1484,3,3.6666666666666665
1485,74,3.0337837837837838
1487,5,3.0
1488,15,2.8333333333333335
1489,2,3.0
1490,2,1.5
1493,1,3.5
1495,2,2.0
1496,1,4.0
1497,3,4.0
1498,5,3.0
1499,27,1.9259259259259258
1500,59,3.610169491525424
1502,2,2.5
1503,4,3.0
1507,1,3.5
1513,29,2.9655172413793105
1514,1,3.0
1515,15,2.1
1516,1,3.0
1517,100,3.535
1518,13,3.3461538461538463
1519,1,1.0
1526,3,1.0
1527,116,3.7456896551724137
1529,3,3.3333333333333335
1533,2,4.5
1537,13,3.8076923076923075
1541,10,2.7
1542,7,3.7142857142857144
1544,67,2.753731343283582
1545,2,4.5
1546,1,3.5
1547,2,3.25
1549,1,4.0
1550,4,2.25
1551,3,2.1666666666666665
1552,59,3.0338983050847457
1554,5,2.4
1556,19,1.605263157894737
1562,42,2.2142857142857144
1564,2,4.0
1565,1,4.0
1566,31,3.4516129032258065
1569,40,3.5
1571,2,4.5
1572,2,3.0
1573,77,3.3701298701298703
1574,1,1.0
1580,165,3.487878787878788
1581,3,2.1666666666666665
1582,5,2.6
1583,2,3.0
1584,82,3.652439024390244
1585,1,3.0
1586,22,2.7954545454545454
1587,31,3.2580645161290325
1588,20,3.075
1589,16,3.28125
1590,25,2.94
1591,26,2.6346153846153846
1592,4,2.375
1593,6,2.8333333333333335
1594,6,4.083333333333333
1596,3,4.333333333333333
1597,43,2.941860465116279
1598,4,2.5
1599,3,2.3333333333333335
1600,2,3.5
1601,3,2.3333333333333335
1602,4,1.75
1603,13,2.4615384615384617
1604,3,3.3333333333333335
1605,4,2.75
1606,3,2.3333333333333335
1608,58,3.3448275862068964
1609,3,2.6666666666666665
1610,90,3.8722222222222222
1611,5,4.1
1612,2,3.0
1613,1,4.0
1614,26,2.7884615384615383
1615,11,3.0
1616,20,3.025
1617,97,4.061855670103093
1619,14,3.4285714285714284
1620,13,3.1153846153846154
1621,2,3.25
1623,2,2.25
1624,2,1.75
1625,77,3.7012987012987013
1626,3,2.6666666666666665
1627,7,3.357142857142857
1629,3,3.3333333333333335
1631,1,5.0
1633,5,4.0
1635,17,3.8823529411764706
1639,52,3.576923076923077
1641,56,3.7589285714285716
1642,2,1.75
1643,5,3.8
1644,32,2.109375
1645,51,3.411764705882353
1646,7,2.142857142857143
1647,3,2.5
1648,4,3.5
1649,3,2.5
1650,2,3.75
1652,1,4.5
1653,86,3.953488372093023
1654,1,3.5
1655,1,4.0
1656,1,4.0
1658,8,3.0625
1659,1,4.0
1660,1,3.0
1661,1,3.0
1662,2,3.0
1663,34,3.7941176470588234
1665,16,2.96875
1667,5,2.1
1670,3,3.0
1671,1,3.0
1672,12,3.375
1673,39,4.076923076923077
1674,40,3.65
1675,1,3.5
1676,80,3.33125
1677,1,2.0
1678,10,3.5
1679,1,2.0
1680,25,3.6
1681,7,1.9285714285714286
1682,125,3.812
1683,6,4.416666666666667
1684,4,3.5
1685,1,3.0
1686,3,3.6666666666666665
1687,18,3.2222222222222223
1688,20,3.35
1689,7,2.2142857142857144
1690,45,2.922222222222222
1693,19,3.5
1694,7,3.0
1695,2,4.0
1696,2,3.5
1699,2,4.0
1701,8,3.875
1702,16,3.0
1703,5,2.9
1704,141,4.078014184397163
1707,8,1.875
1711,24,3.1041666666666665
1713,7,3.0714285714285716
1717,31,2.9193548387096775
